x,y,temperature,percent_im,geometry,distance,lon,lat,miles
-122.1418688888889,37.408688717948706,93.09268225866253,0.83,"c(-122.141868888889, 37.4086887179487)",2893.99783749927,-122.125982,37.4314785,1.7986313471095525
-122.13908474358975,37.408688717948706,93.91376808681525,0.2,"c(-122.13908474359, 37.4086887179487)",2782.5872942967526,-122.125982,37.4314785,1.7293892444355206
-122.1363005982906,37.408688717948706,93.61333512694364,0.47,"c(-122.136300598291, 37.4086887179487)",2689.2075444460497,-122.125982,37.4314785,1.6713533526700122
-122.13351645299146,37.408688717948706,92.91811195362288,0.47,"c(-122.133516452991, 37.4086887179487)",2615.790317295945,-122.125982,37.4314785,1.625724249407051
-122.13073230769231,37.408688717948706,93.03773514141767,0.47,"c(-122.130732307692, 37.4086887179487)",2564.05096509066,-122.125982,37.4314785,1.5935680329960598
-122.12794816239317,37.408688717948706,92.28498174551078,0.47,"c(-122.127948162393, 37.4086887179487)",2535.3170058019155,-122.125982,37.4314785,1.5757097612193385
-122.12516401709402,37.408688717948706,93.37186853224739,0.82,"c(-122.125164017094, 37.4086887179487)",2530.37228272272,-122.125982,37.4314785,1.5726365958500435
-122.12237987179488,37.408688717948706,93.86854481227056,0.96,"c(-122.122379871795, 37.4086887179487)",2549.3552242438495,-122.125982,37.4314785,1.584434570692262
-122.11959572649573,37.408688717948706,93.81271807716985,0.83,"c(-122.119595726496, 37.4086887179487)",2591.7401163038908,-122.125982,37.4314785,1.6107769523330582
-122.11681158119659,37.408688717948706,93.98439765841613,0.47,"c(-122.116811581197, 37.4086887179487)",2656.4070098953384,-122.125982,37.4314785,1.6509676879399244
-122.11402743589744,37.408688717948706,93.8638801285706,0.47,"c(-122.114027435897, 37.4086887179487)",2741.7797457792476,-122.125982,37.4314785,1.7040271881785256
-122.15022132478633,37.41101294871794,93.5324040557025,0.91,"c(-122.150221324786, 37.4110129487179)",3124.1880077875057,-122.1260148,37.4314986,1.9416954678604759
-122.14743717948718,37.41101294871794,94.37675240528188,0.91,"c(-122.147437179487, 37.4110129487179)",2960.599874732964,-122.1260148,37.4314986,1.8400247823076221
-122.14465303418804,37.41101294871794,94.20135889790254,0.91,"c(-122.144653034188, 37.4110129487179)",2809.034648467641,-122.125982,37.4314785,1.7458263818941213
-122.1418688888889,37.41101294871794,93.632873627972,0.47,"c(-122.141868888889, 37.4110129487179)",2671.4772914912573,-122.125982,37.4314785,1.6603339288323538
-122.13908474358975,37.41101294871794,93.02748330001486,0.2,"c(-122.13908474359, 37.4110129487179)",2550.3684101231115,-122.125982,37.4314785,1.5850642698092676
-122.1363005982906,37.41101294871794,93.15180121537128,0.47,"c(-122.136300598291, 37.4110129487179)",2448.1503185137435,-122.125982,37.4314785,1.5215353129358258
-122.13351645299146,37.41101294871794,93.0925455507097,0.47,"c(-122.133516452991, 37.4110129487179)",2367.271379342856,-122.125982,37.4314785,1.4712687255083008
-122.13073230769231,37.41101294871794,92.09482466359623,0.47,"c(-122.130732307692, 37.4110129487179)",2309.9741193230984,-122.125982,37.4314785,1.4356582469379107
-122.12794816239317,37.41101294871794,93.1495521065035,0.47,"c(-122.127948162393, 37.4110129487179)",2278.0386141899444,-122.125982,37.4314785,1.4158102014853602
-122.12516401709402,37.41101294871794,93.14440056218882,0.96,"c(-122.125164017094, 37.4110129487179)",2272.534327786785,-122.125982,37.4314785,1.412389265249711
-122.12237987179488,37.41101294871794,94.06570280763117,0.47,"c(-122.122379871795, 37.4110129487179)",2293.651556286035,-122.125982,37.4314785,1.4255137080708733
-122.11959572649573,37.41101294871794,93.81271082813328,0.47,"c(-122.119595726496, 37.4110129487179)",2340.6698826852034,-122.125982,37.4314785,1.454735787871475
-122.11681158119659,37.41101294871794,93.6915153850423,0.47,"c(-122.116811581197, 37.4110129487179)",2412.075120086775,-122.125982,37.4314785,1.4991144313777345
-122.1112432905983,37.41101294871794,93.69582069912576,0.82,"c(-122.111243290598, 37.4110129487179)",2619.4019729071297,-122.125982,37.4314785,1.6279689079596829
-122.10845914529915,37.41101294871794,92.790776730777,0.47,"c(-122.108459145299, 37.4110129487179)",2750.4647098725627,-122.125982,37.4314785,1.7094249284478327
-122.15022132478633,37.41333717948717,93.76253682136303,0.8,"c(-122.150221324786, 37.4133371794872)",2941.7627689575397,-122.1260148,37.4314986,1.8283174449705033
-122.14743717948718,37.41333717948717,94.34473692572283,0.91,"c(-122.147437179487, 37.4133371794872)",2767.417543112439,-122.1260148,37.4314986,1.719961182792069
-122.14465303418804,37.41333717948717,93.33613375018467,0.91,"c(-122.144653034188, 37.4133371794872)",2604.7457813089213,-122.1260148,37.4314986,1.6188600256736614
-122.1418688888889,37.41333717948717,93.35022651673717,0.91,"c(-122.141868888889, 37.4133371794872)",2455.899033991959,-122.125982,37.4314785,1.5263511709086135
-122.13908474358975,37.41333717948717,92.37427318906703,0.47,"c(-122.13908474359, 37.4133371794872)",2323.585099737405,-122.125982,37.4314785,1.4441175262507178
-122.1363005982906,37.41333717948717,93.05900485111579,0.47,"c(-122.136300598291, 37.4133371794872)",2210.91032358503,-122.125982,37.4314785,1.374089697691131
-122.13351645299146,37.41333717948717,92.97753886139253,0.47,"c(-122.133516452991, 37.4133371794872)",2121.0069059880084,-122.125982,37.4314785,1.3182143604648902
-122.13073230769231,37.41333717948717,93.86638300056802,0.47,"c(-122.130732307692, 37.4133371794872)",2056.862957272099,-122.125982,37.4314785,1.2783486372107513
-122.12794816239317,37.41333717948717,93.41523192555178,0.47,"c(-122.127948162393, 37.4133371794872)",2020.9327669226404,-122.125982,37.4314785,1.256017878758633
-122.12516401709402,37.41333717948717,93.82741837453796,0.83,"c(-122.125164017094, 37.4133371794872)",2014.7263748830526,-122.125982,37.4314785,1.2521605810335938
-122.12237987179488,37.41333717948717,94.15564845248082,0.47,"c(-122.122379871795, 37.4133371794872)",2038.5152873356562,-122.125982,37.4314785,1.2669454862247709
-122.11959572649573,37.41333717948717,94.20663257758133,0.47,"c(-122.119595726496, 37.4133371794872)",2091.2761370720623,-122.125982,37.4314785,1.2997365674779753
-122.11681158119659,37.41333717948717,93.74335757104882,0.5,"c(-122.116811581197, 37.4133371794872)",2170.8975746961164,-122.125982,37.4314785,1.3492216126141183
-122.11402743589744,37.41333717948717,93.92140078655211,0.47,"c(-122.114027435897, 37.4133371794872)",2274.560566661605,-122.125982,37.4314785,1.4136485808959636
-122.1112432905983,37.41333717948717,92.33821567676932,0.47,"c(-122.111243290598, 37.4133371794872)",2399.1507572166975,-122.125982,37.4314785,1.4910818876424472
-122.10845914529915,37.41333717948717,92.69276116083893,0.47,"c(-122.108459145299, 37.4133371794872)",2541.5924206353384,-122.125982,37.4314785,1.5796099568895825
-122.15022132478633,37.415661410256405,93.54585850393414,0.83,"c(-122.150221324786, 37.4156614102564)",2771.3656442871584,-122.1260148,37.4314986,1.7224149436216025
-122.14743717948718,37.415661410256405,94.24721127593511,0.91,"c(-122.147437179487, 37.4156614102564)",2585.561827412176,-122.1260148,37.4314986,1.6069371208279528
-122.14465303418804,37.415661410256405,93.11558272584807,0.91,"c(-122.144653034188, 37.4156614102564)",2410.6550348097567,-122.1260148,37.4314986,1.4982318426412409
-122.1418688888889,37.415661410256405,93.40725356239273,0.83,"c(-122.141868888889, 37.4156614102564)",2249.1889061519437,-122.1260148,37.4314986,1.397879991393377
-122.13908474358975,37.415661410256405,93.33616918500775,0.47,"c(-122.13908474359, 37.4156614102564)",2103.995787261471,-122.125982,37.4314785,1.3076418814552337
-122.1363005982906,37.415661410256405,92.88436636938422,0.47,"c(-122.136300598291, 37.4156614102564)",1978.860986809805,-122.125982,37.4314785,1.2298700974579273
-122.13351645299146,37.415661410256405,93.12408289483574,0.47,"c(-122.133516452991, 37.4156614102564)",1877.8840956667707,-122.125982,37.4314785,1.167112551688484
-122.13073230769231,37.415661410256405,93.66929577933843,0.47,"c(-122.130732307692, 37.4156614102564)",1805.1237874650394,-122.125982,37.4314785,1.1218917262057424
-122.12794816239317,37.415661410256405,93.98576219064125,0.82,"c(-122.127948162393, 37.4156614102564)",1764.074952854001,-122.125982,37.4314785,1.0963797096668744
-122.12516401709402,37.415661410256405,93.88065282541356,0.47,"c(-122.125164017094, 37.4156614102564)",1756.961675888433,-122.125982,37.4314785,1.0919587792967267
-122.12237987179488,37.415661410256405,94.05479003842629,0.2,"c(-122.122379871795, 37.4156614102564)",1784.189889514233,-122.125982,37.4314785,1.1088812240610522
-122.11959572649573,37.415661410256405,95.53647119658308,0.47,"c(-122.119595726496, 37.4156614102564)",1844.2391745985967,-122.125982,37.4314785,1.1462020973266605
-122.11681158119659,37.415661410256405,95.15614459049539,0.47,"c(-122.116811581197, 37.4156614102564)",1934.0548193336942,-122.125982,37.4314785,1.202022883364633
-122.11402743589744,37.415661410256405,93.26289731559518,0.47,"c(-122.114027435897, 37.4156614102564)",2049.7276147650887,-122.125982,37.4314785,1.2739139930174572
-122.1112432905983,37.415661410256405,91.88502532528946,0.47,"c(-122.111243290598, 37.4156614102564)",2187.158861253494,-122.125982,37.4314785,1.3593280679014879
-122.10845914529915,37.415661410256405,92.72271082306543,0.83,"c(-122.108459145299, 37.4156614102564)",2329.8286330490882,-122.1040355,37.436355,1.4479979074264067
-122.15578961538462,37.41798564102563,93.21547912010101,0.47,"c(-122.155789615385, 37.4179856410256)",3032.33361783063,-122.1260148,37.4314986,1.8846075934310937
-122.15300547008547,37.41798564102563,92.82085807480325,0.47,"c(-122.153005470085, 37.4179856410256)",2820.7830936642977,-122.1260148,37.4314986,1.7531280880449334
-122.15022132478633,37.41798564102563,93.73118323276867,0.83,"c(-122.150221324786, 37.4179856410256)",2615.3487151602412,-122.1260148,37.4314986,1.6254497918957374
-122.14743717948718,37.41798564102563,94.31624687590829,0.83,"c(-122.147437179487, 37.4179856410256)",2417.5901414338837,-122.1260148,37.4314986,1.5025420394244149
-122.14465303418804,37.41798564102563,93.45400931139011,0.83,"c(-122.144653034188, 37.4179856410256)",2229.550814082524,-122.1260148,37.4314986,1.3856748378387347
-122.1418688888889,37.41798564102563,93.73159898539598,0.83,"c(-122.141868888889, 37.4179856410256)",2053.901926700731,-122.1260148,37.4314986,1.2765083447487453
-122.13908474358975,37.41798564102563,93.53336553548434,0.91,"c(-122.13908474359, 37.4179856410256)",1894.0937063410297,-122.1260148,37.4314986,1.1771868902057363
-122.1363005982906,37.41798564102563,93.07515697472263,0.47,"c(-122.136300598291, 37.4179856410256)",1754.063618557536,-122.125982,37.4314785,1.090157624958071
-122.13351645299146,37.41798564102563,93.27773111847273,0.02,"c(-122.133516452991, 37.4179856410256)",1639.3014016167879,-122.125982,37.4314785,1.0188324435157166
-122.13073230769231,37.41798564102563,93.56527933207326,0.02,"c(-122.130732307692, 37.4179856410256)",1555.4229580759586,-122.125982,37.4314785,0.9667016520049463
-122.12794816239317,37.41798564102563,93.85942532405807,0.47,"c(-122.127948162393, 37.4179856410256)",1507.5920063736503,-122.125982,37.4314785,0.9369745222956186
-122.12516401709402,37.41798564102563,94.13656812132103,0.47,"c(-122.125164017094, 37.4179856410256)",1499.2625930719412,-122.125982,37.4314785,0.9317977582796403
-122.12237987179488,37.41798564102563,94.83481855938226,0.47,"c(-122.122379871795, 37.4179856410256)",1531.079545432948,-122.125982,37.4314785,0.9515721227053747
-122.11959572649573,37.41798564102563,95.0006354195757,0.47,"c(-122.119595726496, 37.4179856410256)",1600.650621457966,-122.125982,37.4314785,0.9948108275065047
-122.11681158119659,37.41798564102563,94.10639986072056,0.47,"c(-122.116811581197, 37.4179856410256)",1703.3560506795927,-122.125982,37.4314785,1.0586426666747002
-122.11402743589744,37.41798564102563,94.02243468032793,0.67,"c(-122.114027435897, 37.4179856410256)",1833.6365082492414,-122.125982,37.4314785,1.1396124973581363
-122.1112432905983,37.41798564102563,92.29995880404022,0.47,"c(-122.111243290598, 37.4179856410256)",1986.0728683918578,-122.125982,37.4314785,1.2343523109955612
-122.10845914529915,37.41798564102563,92.6323658500587,0.83,"c(-122.108459145299, 37.4179856410256)",2075.8882531229892,-122.1040984,37.4363636,1.2901729354400182
-122.15300547008547,37.42030987179486,93.03934464787017,0.47,"c(-122.153005470085, 37.4203098717949)",2692.4795806594866,-122.1260148,37.4314986,1.6733869363949574
-122.15022132478633,37.42030987179486,93.76979600261802,0.47,"c(-122.150221324786, 37.4203098717949)",2476.431393924931,-122.1260148,37.4314986,1.5391121155530956
-122.14743717948718,37.42030987179486,94.01929412960271,0.83,"c(-122.147437179487, 37.4203098717949)",2266.5913617192596,-122.1260148,37.4314986,1.4086956878304908
-122.14465303418804,37.42030987179486,94.36912218818907,0.83,"c(-122.144653034188, 37.4203098717949)",2064.8530576622807,-122.1260148,37.4314986,1.2833145168814672
-122.1418688888889,37.42030987179486,93.21975669636595,0.83,"c(-122.141868888889, 37.4203098717949)",1873.8350236140343,-122.1260148,37.4314986,1.1645960370503632
-122.13908474358975,37.42030987179486,93.73056188596001,0.83,"c(-122.13908474359, 37.4203098717949)",1697.1608761847524,-122.1260148,37.4314986,1.0547923406990383
-122.1363005982906,37.42030987179486,93.96743299836817,0.96,"c(-122.136300598291, 37.4203098717949)",1539.6979362076022,-122.125982,37.4314785,0.9569284873881928
-122.13351645299146,37.42030987179486,94.41520744152513,0.47,"c(-122.133516452991, 37.4203098717949)",1407.5694222106158,-122.125982,37.4314785,0.8748100821694318
-122.13073230769231,37.42030987179486,94.27255716762375,0.47,"c(-122.130732307692, 37.4203098717949)",1308.9275967973276,-122.125982,37.4314785,0.8135037891841688
-122.12794816239317,37.42030987179486,93.8491087918519,0.5,"c(-122.127948162393, 37.4203098717949)",1251.71444864519,-122.125982,37.4314785,0.7779455864792977
-122.12516401709402,37.42030987179486,95.06647487310693,0.82,"c(-122.125164017094, 37.4203098717949)",1241.6700448709482,-122.125982,37.4314785,0.7717029489564625
-122.12237987179488,37.42030987179486,94.23001620199648,0.47,"c(-122.122379871795, 37.4203098717949)",1279.9053761264004,-122.125982,37.4314785,0.7954663617939095
-122.11959572649573,37.42030987179486,94.37315419793595,0.47,"c(-122.119595726496, 37.4203098717949)",1362.361506861341,-122.125982,37.4314785,0.8467131801499944
-122.11681158119659,37.42030987179486,93.97569725420544,0.67,"c(-122.116811581197, 37.4203098717949)",1481.6739893658864,-122.125982,37.4314785,0.9208663700223035
-122.11402743589744,37.42030987179486,93.19341306071146,0.2,"c(-122.114027435897, 37.4203098717949)",1629.7682588954417,-122.125982,37.4314785,1.0129075568026362
-122.1112432905983,37.42030987179486,93.7993251614389,0.67,"c(-122.111243290598, 37.4203098717949)",1796.9704473566403,-122.124761,37.43239,1.1168243923907024
-122.10845914529915,37.42030987179486,92.33719118214867,0.47,"c(-122.108459145299, 37.4203098717949)",1823.0601657263267,-122.1040984,37.4363636,1.1330392577540873
-122.15300547008547,37.422634102564096,93.47661430516746,0.47,"c(-122.153005470085, 37.4226341025641)",2583.6326477545194,-122.1260148,37.4314986,1.605738127877265
-122.15022132478633,37.422634102564096,93.78749656521904,0.47,"c(-122.150221324786, 37.4226341025641)",2357.6382955178483,-122.1260148,37.4314986,1.4652817249955552
-122.14743717948718,37.422634102564096,94.07059906090944,0.91,"c(-122.147437179487, 37.4226341025641)",2136.1678417012536,-122.1260148,37.4314986,1.3276369432574602
-122.14465303418804,37.422634102564096,94.34975681192736,0.83,"c(-122.144653034188, 37.4226341025641)",1920.7867673682294,-122.1260148,37.4314986,1.1937767354681352
-122.1418688888889,37.422634102564096,93.62544521997916,0.83,"c(-122.141868888889, 37.4226341025641)",1713.7924630995485,-122.1260148,37.4314986,1.0651289391544738
-122.13908474358975,37.422634102564096,93.53891851037042,0.47,"c(-122.13908474359, 37.4226341025641)",1518.6182704113273,-122.1260148,37.4314986,0.9438273899386745
-122.1363005982906,37.422634102564096,93.24096698556968,0.96,"c(-122.136300598291, 37.4226341025641)",1340.4373689934055,-122.1260148,37.4314986,0.8330872398964608
-122.13351645299146,37.422634102564096,93.60413215229346,0.82,"c(-122.133516452991, 37.4226341025641)",1186.7083100368934,-122.125982,37.4314785,0.737544008723986
-122.13073230769231,37.422634102564096,94.61246503726579,0.82,"c(-122.130732307692, 37.4226341025641)",1067.8598554458051,-122.125982,37.4314785,0.6636792140744594
-122.12794816239317,37.422634102564096,94.22210219909175,0.47,"c(-122.127948162393, 37.4226341025641)",996.9086249194057,-122.125982,37.4314785,0.6195827376752056
-122.12516401709402,37.422634102564096,93.83850750204874,0.47,"c(-122.125164017094, 37.4226341025641)",984.2677582500864,-122.125982,37.4314785,0.6117263879739505
-122.12237987179488,37.422634102564096,93.52660775777622,0.47,"c(-122.122379871795, 37.4226341025641)",1032.0820274457453,-122.125982,37.4314785,0.6414431494380021
-122.11959572649573,37.422634102564096,93.4133506494345,0.47,"c(-122.119595726496, 37.4226341025641)",1132.7213605680454,-122.125982,37.4314785,0.7039909015339002
-122.11681158119659,37.422634102564096,93.41770368309517,0.67,"c(-122.116811581197, 37.4226341025641)",1273.7252952164588,-122.125982,37.4314785,0.7916254165422366
