x,y,temperature,percent_im,geometry,distance,lon,lat,miles
-122.14060313559322,37.40824587570621,56.34202357076174,0.83,"c(-122.140603135593, 37.4082458757062)",2885.081685860733,-122.125982,37.4314785,1.7930899228469441
-122.13876367231639,37.40824587570621,56.36622753177471,0.2,"c(-122.138763672316, 37.4082458757062)",2815.798851578002,-122.125982,37.4314785,1.7500303614530777
-122.13692420903955,37.40824587570621,56.24184282682472,0.47,"c(-122.13692420904, 37.4082458757062)",2754.410389379585,-122.125982,37.4314785,1.7118771842011093
-122.13508474576273,37.40824587570621,56.05068245820371,0.47,"c(-122.135084745763, 37.4082458757062)",2701.454533382284,-122.125982,37.4314785,1.6789649057689768
-122.13324528248589,37.40824587570621,56.64657095804432,0.47,"c(-122.133245282486, 37.4082458757062)",2657.4354519160024,-122.125982,37.4314785,1.6516068688104428
-122.13140581920905,37.40824587570621,56.89025172026595,0.47,"c(-122.131405819209, 37.4082458757062)",2622.803147151064,-122.125982,37.4314785,1.6300827514922709
-122.12956635593221,37.40824587570621,57.05455520678515,0.47,"c(-122.129566355932, 37.4082458757062)",2597.9330435603747,-122.125982,37.4314785,1.6146258816410035
-122.12772689265537,37.40824587570621,57.2006722106762,0.47,"c(-122.127726892655, 37.4082458757062)",2583.1071273766966,-122.125982,37.4314785,1.6054115148394634
-122.12588742937854,37.40824587570621,58.051260036518215,0.82,"c(-122.125887429379, 37.4082458757062)",2578.4986613873443,-122.125982,37.4314785,1.6025473346099095
-122.1240479661017,37.40824587570621,58.44694626668388,0.82,"c(-122.124047966102, 37.4082458757062)",2584.1623100434226,-122.125982,37.4314785,1.6060673151295355
-122.12220850282488,37.40824587570621,58.47043751761885,0.96,"c(-122.122208502825, 37.4082458757062)",2600.0309469504796,-122.125982,37.4314785,1.6159297370730141
-122.12036903954804,37.40824587570621,58.50284068248584,0.83,"c(-122.120369039548, 37.4082458757062)",2625.9195700006294,-122.125982,37.4314785,1.632019620882927
-122.1185295762712,37.40824587570621,58.7508977106354,0.82,"c(-122.118529576271, 37.4082458757062)",2661.5358035601826,-122.125982,37.4314785,1.6541552539218038
-122.11669011299436,37.40824587570621,58.97671174928655,0.47,"c(-122.116690112994, 37.4082458757062)",2706.495642262832,-122.125982,37.4314785,1.6820979753031895
-122.11485064971752,37.40824587570621,59.09261022816281,0.47,"c(-122.114850649718, 37.4082458757062)",2760.3425642273814,-122.125982,37.4314785,1.715564054833674
-122.11301118644069,37.40824587570621,59.07794067299983,0.47,"c(-122.113011186441, 37.4082458757062)",2822.567991104661,-122.125982,37.4314785,1.7542374090147053
-122.15163991525424,37.40978782485875,57.05951942867432,0.83,"c(-122.151639915254, 37.4097878248588)",3309.2759293844088,-122.1260148,37.4314986,2.0567283588467427
-122.1498004519774,37.40978782485875,57.068281835256585,0.91,"c(-122.149800451977, 37.4097878248588)",3199.864817144315,-122.1260148,37.4314986,1.9887289105931107
-122.14796098870056,37.40978782485875,56.876240822334694,0.91,"c(-122.147960988701, 37.4097878248588)",3095.1555694276335,-122.1260148,37.4314986,1.92365169013526
-122.14612152542374,37.40978782485875,57.30004795711209,0.83,"c(-122.146121525424, 37.4097878248588)",2995.574301809671,-122.125982,37.4314785,1.8617615300246557
-122.1442820621469,37.40978782485875,57.21846125693992,0.91,"c(-122.144282062147, 37.4097878248588)",2901.6243464869153,-122.125982,37.4314785,1.803371253254764
-122.14244259887006,37.40978782485875,56.74356393091148,0.47,"c(-122.14244259887, 37.4097878248588)",2813.966558652936,-122.125982,37.4314785,1.7488915839980956
-122.14060313559322,37.40978782485875,56.378009836684214,0.47,"c(-122.140603135593, 37.4097878248588)",2733.2064014865487,-122.125982,37.4314785,1.6986988200662205
-122.13876367231639,37.40978782485875,56.063819253897236,0.2,"c(-122.138763672316, 37.4097878248588)",2659.97221188886,-122.125982,37.4314785,1.6531834753815164
-122.13692420903955,37.40978782485875,56.10216926372959,0.47,"c(-122.13692420904, 37.4097878248588)",2594.9012694225707,-122.125982,37.4314785,1.6127416217666692
-122.13508474576273,37.40978782485875,56.19151650645654,0.47,"c(-122.135084745763, 37.4097878248588)",2538.621382433181,-122.125982,37.4314785,1.5777634446446123
-122.13324528248589,37.40978782485875,56.533585784774914,0.47,"c(-122.133245282486, 37.4097878248588)",2491.7283046149887,-122.125982,37.4314785,1.5486192073430631
-122.13140581920905,37.40978782485875,56.69933989628748,0.47,"c(-122.131405819209, 37.4097878248588)",2454.7600412585084,-122.125982,37.4314785,1.525643282323498
-122.12956635593221,37.40978782485875,57.052467914912995,0.47,"c(-122.129566355932, 37.4097878248588)",2428.169942947997,-122.125982,37.4314785,1.5091174288054672
-122.12772689265537,37.40978782485875,57.57857398703345,0.47,"c(-122.127726892655, 37.4097878248588)",2412.3012206382364,-122.125982,37.4314785,1.4992549537838635
-122.12588742937854,37.40978782485875,58.22170460499183,0.47,"c(-122.125887429379, 37.4097878248588)",2407.3659011386603,-122.125982,37.4314785,1.4961876327772905
-122.1240479661017,37.40978782485875,58.973195724742254,0.47,"c(-122.124047966102, 37.4097878248588)",2413.4310598124353,-122.125982,37.4314785,1.4999571533949256
-122.12220850282488,37.40978782485875,58.94579433018225,0.47,"c(-122.122208502825, 37.4097878248588)",2430.4143421595218,-122.125982,37.4314785,1.5105123319823006
-122.12036903954804,37.40978782485875,58.96928558111904,0.47,"c(-122.120369039548, 37.4097878248588)",2458.0894540810727,-122.125982,37.4314785,1.5277125258428046
-122.1185295762712,37.40978782485875,58.992776832055824,0.47,"c(-122.118529576271, 37.4097878248588)",2496.1007891274535,-122.125982,37.4314785,1.551336724131419
-122.11669011299436,37.40978782485875,59.01626808299079,0.47,"c(-122.116690112994, 37.4097878248588)",2543.9850687775834,-122.125982,37.4314785,1.581096997375751
-122.10933225988703,37.40978782485875,59.294521573974635,0.82,"c(-122.109332259887, 37.4097878248588)",2822.6722277505855,-122.125982,37.4314785,1.7543021925112403
-122.15163991525424,37.41132977401129,57.03224391541448,0.8,"c(-122.151639915254, 37.4113297740113)",3186.811369939779,-122.1260148,37.4314986,1.9806161404224853
-122.1498004519774,37.41132977401129,56.82869174653115,0.91,"c(-122.149800451977, 37.4113297740113)",3073.045554175402,-122.1260148,37.4314986,1.9099102263364833
-122.14796098870056,37.41132977401129,57.05666417089378,0.91,"c(-122.147960988701, 37.4113297740113)",2963.8616096651153,-122.1260148,37.4314986,1.8420519637446335
-122.14612152542374,37.41132977401129,57.41952380350267,0.91,"c(-122.146121525424, 37.4113297740113)",2859.7843795416784,-122.1260148,37.4314986,1.7773675447741941
-122.1442820621469,37.41132977401129,57.38014410719188,0.91,"c(-122.144282062147, 37.4113297740113)",2761.2856781404744,-122.125982,37.4314785,1.7161502039406304
-122.14244259887006,37.41132977401129,56.90524678116344,0.47,"c(-122.14244259887, 37.4113297740113)",2669.0246930341905,-122.125982,37.4314785,1.6588096289833378
-122.14060313559322,37.41132977401129,56.43034945514228,0.47,"c(-122.140603135593, 37.4113297740113)",2583.7398157641633,-122.125982,37.4314785,1.6058047332281935
-122.13876367231639,37.41132977401129,55.969933619053336,0.47,"c(-122.138763672316, 37.4113297740113)",2506.1433452787055,-122.125982,37.4314785,1.5575782133491023
-122.13692420903955,37.41132977401129,56.24704041961195,0.47,"c(-122.13692420904, 37.4113297740113)",2436.969820645924,-122.125982,37.4314785,1.514586588344266
-122.13508474576273,37.41132977401129,56.40791512355463,0.47,"c(-122.135084745763, 37.4113297740113)",2376.954722888267,-122.125982,37.4314785,1.4772869626403151
