"","x","y","temperature"
"314",-122.191919444444,37.427026025641,54.6682088126909
"315",-122.189136666667,37.427026025641,54.0835840200052
"316",-122.186353888889,37.427026025641,54.3689597458942
"317",-122.183571111111,37.427026025641,54.6543354717815
"318",-122.180788333333,37.427026025641,54.9397111976687
"319",-122.178005555556,37.427026025641,55.2250869235577
"320",-122.175222777778,37.427026025641,55.5104626494449
"321",-122.17244,37.427026025641,55.7958383753339
"322",-122.169657222222,37.427026025641,56.0812141012229
"323",-122.166874444444,37.427026025641,56.5708263008892
"324",-122.164091666667,37.427026025641,57.328208986346
"325",-122.161308888889,37.427026025641,57.4977233993122
"326",-122.158526111111,37.427026025641,57.3845163991942
"327",-122.155743333333,37.427026025641,57.5561204047435
"328",-122.152960555556,37.427026025641,58.080929186397
"329",-122.150177777778,37.427026025641,57.9326515382272
"330",-122.147395,37.427026025641,58.5672793171543
"331",-122.144612222222,37.427026025641,59.3404859761504
"332",-122.141829444444,37.427026025641,60.07017717704
"333",-122.139046666667,37.427026025641,59.8827412814935
"334",-122.136263888889,37.427026025641,58.472489730375
"335",-122.133481111111,37.427026025641,57.9639596163925
"336",-122.130698333333,37.427026025641,58.0832161297603
"337",-122.127915555556,37.427026025641,57.6130321084975
"338",-122.125132777778,37.427026025641,57.3603170813294
"339",-122.12235,37.427026025641,57.5443081068333
"340",-122.119567222222,37.427026025641,57.638805063988
"341",-122.116784444444,37.427026025641,57.3267225086147
"342",-122.114001666667,37.427026025641,56.9828109731425
"343",-122.111218888889,37.427026025641,56.5448719915178
"344",-122.108436111111,37.427026025641,56.2170308501227
"345",-122.211398888889,37.4293587179487,57.1818722657481
"346",-122.208616111111,37.4293587179487,56.2993516561401
"347",-122.205833333333,37.4293587179487,55.8145992700574
"348",-122.203050555556,37.4293587179487,55.8863395005874
"349",-122.200267777778,37.4293587179487,56.4825809133763
"350",-122.197485,37.4293587179487,56.27263195253
"351",-122.194702222222,37.4293587179487,55.1946931203347
"352",-122.191919444444,37.4293587179487,54.6226210384048
"353",-122.189136666667,37.4293587179487,54.59629280839
"354",-122.186353888889,37.4293587179487,54.5657804947277
"355",-122.183571111111,37.4293587179487,54.8511562206149
"356",-122.180788333333,37.4293587179487,55.1365319465021
"357",-122.178005555556,37.4293587179487,55.4219076723912
"358",-122.175222777778,37.4293587179487,55.7072833982784
"359",-122.17244,37.4293587179487,55.9926591241674
"360",-122.169657222222,37.4293587179487,56.6192650488229
"361",-122.166874444444,37.4293587179487,57.376647734276
"362",-122.164091666667,37.4293587179487,57.7187452963681
"363",-122.161308888889,37.4293587179487,57.6550455179669
"364",-122.158526111111,37.4293587179487,57.8266495235154
"365",-122.155743333333,37.4293587179487,57.9982535290646
"366",-122.152960555556,37.4293587179487,58.5780113094734
"367",-122.150177777778,37.4293587179487,58.7404708229733
"368",-122.147395,37.4293587179487,58.0122925338374
"369",-122.144612222222,37.4293587179487,58.0541655652605
"370",-122.141829444444,37.4293587179487,58.0960385966828
"371",-122.139046666667,37.4293587179487,58.6964272719852
"372",-122.136263888889,37.4293587179487,57.9712768957406
"373",-122.133481111111,37.4293587179487,57.7313803605575
"374",-122.130698333333,37.4293587179487,57.2736632478482
"375",-122.127915555556,37.4293587179487,58.0331050934983
"376",-122.125132777778,37.4293587179487,57.8980600168434
"377",-122.12235,37.4293587179487,57.5235279943554
"378",-122.119567222222,37.4293587179487,57.1709083378164
"379",-122.116784444444,37.4293587179487,56.6194177272209
"380",-122.114001666667,37.4293587179487,56.7140593425811
"381",-122.111218888889,37.4293587179487,56.3349623287763
"382",-122.108436111111,37.4293587179487,56.3562924403086
"383",-122.211398888889,37.4316914102564,56.5416514323006
"384",-122.208616111111,37.4316914102564,57.0341841221307
"385",-122.205833333333,37.4316914102564,56.835949186745
"386",-122.203050555556,37.4316914102564,55.9786920580373
"387",-122.200267777778,37.4316914102564,56.661852767982
"388",-122.197485,37.4316914102564,55.7211774279858
"389",-122.194702222222,37.4316914102564,55.0571695693579
"390",-122.191919444444,37.4316914102564,54.7446042705205
"391",-122.189136666667,37.4316914102564,55.0314721937052
"392",-122.186353888889,37.4316914102564,55.5011629497822
"393",-122.183571111111,37.4316914102564,55.0479769694466
"394",-122.180788333333,37.4316914102564,55.3333526953356
"395",-122.178005555556,37.4316914102564,55.6187284212247
"396",-122.175222777778,37.4316914102564,55.9103211112924
"397",-122.17244,37.4316914102564,56.6677037967493
"398",-122.169657222222,37.4316914102564,57.4250864822025
"399",-122.166874444444,37.4316914102564,57.9397671934257
"400",-122.164091666667,37.4316914102564,57.9255746367369
"401",-122.161308888889,37.4316914102564,58.0971786422862
"402",-122.158526111111,37.4316914102564,58.2687826478347
"403",-122.155743333333,37.4316914102564,58.5729406889659
"404",-122.152960555556,37.4316914102564,58.9201936438039
"405",-122.150177777778,37.4316914102564,58.5294125205473
"406",-122.147395,37.4316914102564,57.6663637721913
"407",-122.144612222222,37.4316914102564,57.7082368036145
"408",-122.141829444444,37.4316914102564,57.7501098350367
"409",-122.139046666667,37.4316914102564,57.8812183413129
"410",-122.136263888889,37.4316914102564,58.2386300098624
"411",-122.133481111111,37.4316914102564,57.3029505559643
"412",-122.130698333333,37.4316914102564,57.6056046188896
"413",-122.127915555556,37.4316914102564,58.0125621627958
"414",-122.125132777778,37.4316914102564,57.9963032963274
"415",-122.12235,37.4316914102564,57.2228087952317
"416",-122.119567222222,37.4316914102564,56.8857820455978
"417",-122.116784444444,37.4316914102564,56.5802420044101
"418",-122.114001666667,37.4316914102564,56.5322126154751
"419",-122.111218888889,37.4316914102564,56.2849299414647
"420",-122.108436111111,37.4316914102564,56.7658229639055
"421",-122.211398888889,37.4340241025641,56.5046802918969
"422",-122.208616111111,37.4340241025641,56.4033424877707
"423",-122.205833333333,37.4340241025641,56.8601554500565
"424",-122.203050555556,37.4340241025641,56.3465408742486
"425",-122.200267777778,37.4340241025641,56.0341802055191
"426",-122.197485,37.4340241025641,55.478794321949
"427",-122.194702222222,37.4340241025641,55.0188580894901
"428",-122.191919444444,37.4340241025641,55.0792956154037
"429",-122.189136666667,37.4340241025641,55.3342211408944
"430",-122.186353888889,37.4340241025641,55.7716789820042
"431",-122.183571111111,37.4340241025641,56.0512327829892
"432",-122.180788333333,37.4340241025641,55.0246704616584
